image_name,image_path,json_path,error_codes,warning_codes,info_codes,error_count,warning_count,info_count,include
RT_AL_00_14484768,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484768.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484768.json,,,,0,0,0,True
RT_AL_00_14484787,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484787.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484787.json,,,,0,0,0,True
RT_AL_00_14484792,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484792.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484792.json,,,,0,0,0,True
RT_AL_00_14484795,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484795.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484795.json,,,,0,0,0,True
RT_AL_00_14484799,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484799.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484799.json,,,,0,0,0,True
RT_AL_00_14484809,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484809.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484809.json,,,,0,0,0,True
RT_AL_00_14484810,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484810.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484810.json,,,,0,0,0,True
RT_AL_00_14484819,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484819.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484819.json,,,,0,0,0,True
RT_AL_00_14484823,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484823.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484823.json,,,,0,0,0,True
RT_AL_00_14484836,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484836.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484836.json,,,,0,0,0,True
RT_AL_00_14484846,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484846.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484846.json,,,,0,0,0,True
RT_AL_00_14484882,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484882.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484882.json,,,,0,0,0,True
RT_AL_00_14484892,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484892.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484892.json,,,,0,0,0,True
RT_AL_00_14484906,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484906.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484906.json,,,,0,0,0,True
RT_AL_00_14484908,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484908.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484908.json,,,,0,0,0,True
RT_AL_00_14484923,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484923.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484923.json,,,,0,0,0,True
RT_AL_00_14484937,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484937.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484937.json,,,,0,0,0,True
RT_AL_00_14484982,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484982.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484982.json,,,,0,0,0,True
RT_AL_00_14484987,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484987.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484987.json,,,,0,0,0,True
RT_AL_00_14484998,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484998.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484998.json,,,,0,0,0,True
RT_AL_00_14485020,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485020.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485020.json,,,,0,0,0,True
RT_AL_00_14485033,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485033.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485033.json,,,,0,0,0,True
RT_AL_00_14485044,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485044.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485044.json,,,,0,0,0,True
RT_AL_00_14485064,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485064.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485064.json,,,,0,0,0,True
RT_AL_00_14485073,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485073.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485073.json,,,,0,0,0,True
RT_AL_00_14485083,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485083.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485083.json,,,,0,0,0,True
RT_AL_00_14485102,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485102.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485102.json,,,,0,0,0,True
RT_AL_00_14485115,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485115.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485115.json,,,,0,0,0,True
RT_AL_00_14485151,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485151.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485151.json,,,,0,0,0,True
RT_AL_00_14485156,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485156.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485156.json,,,,0,0,0,True
RT_AL_00_14485159,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485159.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485159.json,,,,0,0,0,True
RT_AL_00_14485167,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485167.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485167.json,,,,0,0,0,True
RT_AL_00_14485174,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485174.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485174.json,,,,0,0,0,True
RT_AL_00_14485208,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485208.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485208.json,,,,0,0,0,True
RT_AL_00_14485216,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485216.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485216.json,,,,0,0,0,True
RT_AL_00_14485218,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485218.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485218.json,,,,0,0,0,True
RT_AL_00_14485219,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485219.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485219.json,,,,0,0,0,True
RT_AL_00_14485220,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485220.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485220.json,,,,0,0,0,True
RT_AL_00_14485262,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485262.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485262.json,,,,0,0,0,True
RT_AL_00_14485284,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485284.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485284.json,,,,0,0,0,True
RT_AL_00_14485294,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485294.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485294.json,,,,0,0,0,True
RT_AL_00_14485298,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485298.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485298.json,,,,0,0,0,True
RT_AL_00_14485305,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485305.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485305.json,,,,0,0,0,True
RT_AL_00_14485306,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485306.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485306.json,,,,0,0,0,True
RT_AL_00_14485329,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485329.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485329.json,,,,0,0,0,True
RT_AL_00_14485335,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485335.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485335.json,,,,0,0,0,True
RT_AL_00_14485337,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485337.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485337.json,,,,0,0,0,True
RT_AL_00_14485370,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485370.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485370.json,,,,0,0,0,True
RT_AL_00_14485391,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485391.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485391.json,,,,0,0,0,True
RT_AL_00_14485402,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485402.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485402.json,,,,0,0,0,True
RT_AL_00_14485404,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485404.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485404.json,,,,0,0,0,True
RT_AL_00_14485415,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485415.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485415.json,,,,0,0,0,True
RT_AL_00_14485428,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485428.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485428.json,,,,0,0,0,True
RT_AL_00_14485437,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485437.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485437.json,,,,0,0,0,True
RT_AL_00_14485440,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485440.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485440.json,,,,0,0,0,True
RT_AL_00_14485442,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485442.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485442.json,,,,0,0,0,True
RT_AL_00_14485467,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485467.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485467.json,,,,0,0,0,True
RT_AL_00_14485469,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485469.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485469.json,,,,0,0,0,True
RT_AL_00_14485471,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485471.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485471.json,,,,0,0,0,True
RT_AL_00_14485474,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485474.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485474.json,,,,0,0,0,True
RT_AL_00_14485506,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485506.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485506.json,,,,0,0,0,True
RT_AL_00_14485510,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485510.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485510.json,,,,0,0,0,True
RT_AL_00_14485516,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485516.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485516.json,,,,0,0,0,True
RT_AL_00_14485526,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485526.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485526.json,,,,0,0,0,True
RT_AL_00_14485533,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485533.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485533.json,,,,0,0,0,True
RT_AL_00_14485536,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485536.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485536.json,,,,0,0,0,True
RT_AL_00_14485546,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485546.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485546.json,,,,0,0,0,True
RT_AL_00_14485579,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485579.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485579.json,,,,0,0,0,True
RT_AL_00_14485595,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485595.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485595.json,,,,0,0,0,True
RT_AL_00_14485606,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485606.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485606.json,,,,0,0,0,True
RT_AL_00_14485613,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485613.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485613.json,,,,0,0,0,True
RT_AL_00_14485617,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485617.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485617.json,,,,0,0,0,True
RT_AL_00_14485618,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485618.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485618.json,,,,0,0,0,True
RT_AL_00_14485631,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485631.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485631.json,,,,0,0,0,True
RT_AL_00_14485640,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485640.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485640.json,,,,0,0,0,True
RT_AL_00_14485644,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485644.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485644.json,,,,0,0,0,True
RT_AL_00_14485654,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485654.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485654.json,,,,0,0,0,True
RT_AL_00_14485670,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485670.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485670.json,,,,0,0,0,True
RT_AL_00_14485678,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485678.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485678.json,,,,0,0,0,True
RT_AL_00_14485681,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485681.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485681.json,,,,0,0,0,True
RT_AL_00_14485682,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485682.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485682.json,,,,0,0,0,True
RT_AL_00_14485684,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485684.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485684.json,,,,0,0,0,True
RT_AL_00_14485702,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485702.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485702.json,,,,0,0,0,True
RT_AL_00_14485703,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485703.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485703.json,,,,0,0,0,True
RT_AL_00_14485704,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485704.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485704.json,,,,0,0,0,True
RT_AL_00_14485712,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485712.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485712.json,,,,0,0,0,True
RT_AL_00_14485716,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485716.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485716.json,,,,0,0,0,True
RT_AL_00_14485718,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485718.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485718.json,,,,0,0,0,True
RT_AL_01_14487435,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487435.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487435.json,,,,0,0,0,True
RT_AL_01_14487442,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487442.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487442.json,,,,0,0,0,True
RT_AL_01_14487446,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487446.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487446.json,,,,0,0,0,True
RT_AL_01_14487447,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487447.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487447.json,,,,0,0,0,True
RT_AL_01_14487454,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487454.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487454.json,,,,0,0,0,True
RT_AL_01_14487460,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487460.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487460.json,,,,0,0,0,True
RT_AL_01_14487464,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487464.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487464.json,,,,0,0,0,True
RT_AL_01_14487471,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487471.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487471.json,,,,0,0,0,True
RT_AL_01_14487492,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487492.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487492.json,,,,0,0,0,True
RT_AL_01_14487496,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487496.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487496.json,,,,0,0,0,True
RT_AL_01_14487524,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487524.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487524.json,,,,0,0,0,True
RT_AL_01_14487526,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487526.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487526.json,,,,0,0,0,True
RT_AL_01_14487528,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487528.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487528.json,,,,0,0,0,True
RT_AL_01_14487531,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487531.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487531.json,,,,0,0,0,True
RT_AL_01_14487533,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487533.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487533.json,,,,0,0,0,True
RT_AL_01_14487552,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487552.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487552.json,,,,0,0,0,True
RT_AL_01_14487553,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487553.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487553.json,,,,0,0,0,True
RT_AL_01_14487563,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487563.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487563.json,,,,0,0,0,True
RT_AL_01_14487565,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487565.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487565.json,,,,0,0,0,True
RT_AL_01_14487571,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487571.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487571.json,,,,0,0,0,True
RT_AL_01_14487572,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487572.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487572.json,,,,0,0,0,True
RT_AL_01_14487590,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487590.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487590.json,,,,0,0,0,True
RT_AL_01_14487598,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487598.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487598.json,,,,0,0,0,True
RT_AL_01_14487600,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487600.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487600.json,,,,0,0,0,True
RT_AL_01_14487603,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487603.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487603.json,,,,0,0,0,True
RT_AL_01_14487608,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487608.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487608.json,,,,0,0,0,True
RT_AL_01_14487610,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487610.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487610.json,,,,0,0,0,True
RT_AL_01_14487612,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487612.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487612.json,,,,0,0,0,True
RT_AL_01_14487619,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487619.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487619.json,,,,0,0,0,True
RT_AL_01_14487631,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487631.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487631.json,,,,0,0,0,True
RT_AL_01_14487633,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487633.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487633.json,,,,0,0,0,True
RT_AL_01_14487650,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487650.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487650.json,,,,0,0,0,True
RT_AL_01_14487666,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487666.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487666.json,,,,0,0,0,True
RT_AL_01_14487680,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487680.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487680.json,,,,0,0,0,True
RT_AL_01_14487734,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487734.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487734.json,,,,0,0,0,True
RT_AL_01_14487735,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487735.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487735.json,,,,0,0,0,True
RT_AL_01_14487736,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487736.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487736.json,,,,0,0,0,True
RT_AL_01_14487743,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_01_14487743.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_01_14487743.json,,,,0,0,0,True
RT_AL_02_14483871,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_02_14483871.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_02_14483871.json,,,,0,0,0,True
RT_AL_02_14487762,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_02_14487762.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_02_14487762.json,,,,0,0,0,True
RT_AL_02_14487769,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_02_14487769.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_02_14487769.json,,,,0,0,0,True
RT_AL_02_14487771,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_02_14487771.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_02_14487771.json,,,,0,0,0,True
RT_AL_02_14487779,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_02_14487779.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_02_14487779.json,,,,0,0,0,True
RT_AL_02_14487790,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_02_14487790.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_02_14487790.json,,,,0,0,0,True
RT_AL_02_14487794,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_02_14487794.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_02_14487794.json,,,,0,0,0,True
RT_AL_02_14487800,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_02_14487800.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_02_14487800.json,,,,0,0,0,True
RT_AL_02_14487811,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_02_14487811.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_02_14487811.json,,,,0,0,0,True
RT_AL_02_14487812,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_02_14487812.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_02_14487812.json,,,,0,0,0,True
RT_AL_02_14487814,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_02_14487814.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_02_14487814.json,,,,0,0,0,True
