image_id,image_name,image_path,json_path,image_exists,json_exists,parse_success,inspection_type,material,width,height,status,classes,num_annotations,valid
14484591,RT_AL_00_14484591,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484591.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484591.json,True,True,True,RT,AL,3427,943,normal,,1,True
14484619,RT_AL_00_14484619,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484619.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484619.json,True,True,True,RT,AL,3387,951,normal,,1,True
14484625,RT_AL_00_14484625,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484625.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484625.json,True,True,True,RT,AL,3041,848,normal,,1,True
14484628,RT_AL_00_14484628,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484628.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484628.json,True,True,True,RT,AL,3379,943,normal,,1,True
14484634,RT_AL_00_14484634,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484634.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484634.json,True,True,True,RT,AL,3379,943,normal,,1,True
14484655,RT_AL_00_14484655,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484655.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484655.json,True,True,True,RT,AL,3397,943,normal,,1,True
14484662,RT_AL_00_14484662,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484662.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484662.json,True,True,True,RT,AL,3349,943,normal,,1,True
14484668,RT_AL_00_14484668,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484668.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484668.json,True,True,True,RT,AL,3390,942,normal,,1,True
14484669,RT_AL_00_14484669,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484669.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484669.json,True,True,True,RT,AL,3367,943,normal,,1,True
14484676,RT_AL_00_14484676,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484676.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484676.json,True,True,True,RT,AL,3367,943,normal,,1,True
14484677,RT_AL_00_14484677,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484677.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484677.json,True,True,True,RT,AL,3319,943,normal,,1,True
14484690,RT_AL_00_14484690,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484690.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484690.json,True,True,True,RT,AL,3377,941,normal,,1,True
14484694,RT_AL_00_14484694,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484694.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484694.json,True,True,True,RT,AL,4000,1204,normal,,1,True
14484710,RT_AL_00_14484710,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484710.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484710.json,True,True,True,RT,AL,4000,1272,normal,,1,True
14484716,RT_AL_00_14484716,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484716.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484716.json,True,True,True,RT,AL,3415,943,normal,,1,True
14484727,RT_AL_00_14484727,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484727.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484727.json,True,True,True,RT,AL,3375,942,normal,,1,True
14484729,RT_AL_00_14484729,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484729.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484729.json,True,True,True,RT,AL,3390,951,normal,,1,True
14484739,RT_AL_00_14484739,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484739.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484739.json,True,True,True,RT,AL,3379,943,normal,,1,True
14484751,RT_AL_00_14484751,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484751.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484751.json,True,True,True,RT,AL,3258,945,normal,,1,True
14484753,RT_AL_00_14484753,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484753.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484753.json,True,True,True,RT,AL,4000,1204,normal,,1,True
14484756,RT_AL_00_14484756,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484756.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484756.json,True,True,True,RT,AL,3415,943,normal,,1,True
14484768,RT_AL_00_14484768,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484768.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484768.json,True,True,True,RT,AL,3399,942,normal,,1,True
14484787,RT_AL_00_14484787,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484787.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484787.json,True,True,True,RT,AL,3433,943,normal,,1,True
14484792,RT_AL_00_14484792,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484792.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484792.json,True,True,True,RT,AL,4000,1204,normal,,1,True
14484795,RT_AL_00_14484795,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484795.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484795.json,True,True,True,RT,AL,3343,943,normal,,1,True
14484799,RT_AL_00_14484799,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484799.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484799.json,True,True,True,RT,AL,3427,943,normal,,1,True
14484809,RT_AL_00_14484809,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484809.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484809.json,True,True,True,RT,AL,3391,943,normal,,1,True
14484810,RT_AL_00_14484810,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484810.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484810.json,True,True,True,RT,AL,3259,943,normal,,1,True
14484819,RT_AL_00_14484819,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484819.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484819.json,True,True,True,RT,AL,3349,943,normal,,1,True
14484823,RT_AL_00_14484823,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484823.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484823.json,True,True,True,RT,AL,3389,941,normal,,1,True
14484836,RT_AL_00_14484836,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484836.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484836.json,True,True,True,RT,AL,3041,848,normal,,1,True
14484846,RT_AL_00_14484846,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484846.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484846.json,True,True,True,RT,AL,3429,942,normal,,1,True
14484882,RT_AL_00_14484882,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484882.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484882.json,True,True,True,RT,AL,4000,1272,normal,,1,True
14484892,RT_AL_00_14484892,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484892.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484892.json,True,True,True,RT,AL,3374,950,normal,,1,True
14484906,RT_AL_00_14484906,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484906.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484906.json,True,True,True,RT,AL,3421,943,normal,,1,True
14484908,RT_AL_00_14484908,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484908.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484908.json,True,True,True,RT,AL,3379,943,normal,,1,True
14484923,RT_AL_00_14484923,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484923.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484923.json,True,True,True,RT,AL,4000,1204,normal,,1,True
14484937,RT_AL_00_14484937,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484937.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484937.json,True,True,True,RT,AL,3361,943,normal,,1,True
14484982,RT_AL_00_14484982,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484982.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484982.json,True,True,True,RT,AL,3307,943,normal,,1,True
14484987,RT_AL_00_14484987,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484987.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484987.json,True,True,True,RT,AL,3415,943,normal,,1,True
14484998,RT_AL_00_14484998,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14484998.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14484998.json,True,True,True,RT,AL,3378,942,normal,,1,True
14485020,RT_AL_00_14485020,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485020.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485020.json,True,True,True,RT,AL,3417,942,normal,,1,True
14485033,RT_AL_00_14485033,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485033.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485033.json,True,True,True,RT,AL,3397,943,normal,,1,True
14485044,RT_AL_00_14485044,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485044.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485044.json,True,True,True,RT,AL,3451,943,normal,,1,True
14485064,RT_AL_00_14485064,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485064.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485064.json,True,True,True,RT,AL,3399,951,normal,,1,True
14485073,RT_AL_00_14485073,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485073.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485073.json,True,True,True,RT,AL,3349,943,normal,,1,True
14485083,RT_AL_00_14485083,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485083.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485083.json,True,True,True,RT,AL,3348,942,normal,,1,True
14485102,RT_AL_00_14485102,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485102.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485102.json,True,True,True,RT,AL,3355,943,normal,,1,True
14485115,RT_AL_00_14485115,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485115.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485115.json,True,True,True,RT,AL,2981,837,normal,,1,True
14485151,RT_AL_00_14485151,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485151.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485151.json,True,True,True,RT,AL,3331,943,normal,,1,True
14485156,RT_AL_00_14485156,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485156.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485156.json,True,True,True,RT,AL,3368,950,normal,,1,True
14485159,RT_AL_00_14485159,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485159.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485159.json,True,True,True,RT,AL,3378,951,normal,,1,True
14485167,RT_AL_00_14485167,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485167.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485167.json,True,True,True,RT,AL,3367,943,normal,,1,True
14485174,RT_AL_00_14485174,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485174.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485174.json,True,True,True,RT,AL,3396,942,normal,,1,True
14485208,RT_AL_00_14485208,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485208.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485208.json,True,True,True,RT,AL,3469,943,normal,,1,True
14485216,RT_AL_00_14485216,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485216.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485216.json,True,True,True,RT,AL,3379,943,normal,,1,True
14485218,RT_AL_00_14485218,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485218.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485218.json,True,True,True,RT,AL,3373,943,normal,,1,True
14485219,RT_AL_00_14485219,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485219.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485219.json,True,True,True,RT,AL,3325,943,normal,,1,True
14485220,RT_AL_00_14485220,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485220.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485220.json,True,True,True,RT,AL,3355,943,normal,,1,True
14485262,RT_AL_00_14485262,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485262.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485262.json,True,True,True,RT,AL,3405,942,normal,,1,True
14485284,RT_AL_00_14485284,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485284.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485284.json,True,True,True,RT,AL,3361,943,normal,,1,True
14485294,RT_AL_00_14485294,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485294.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485294.json,True,True,True,RT,AL,3469,943,normal,,1,True
14485298,RT_AL_00_14485298,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485298.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485298.json,True,True,True,RT,AL,3068,848,normal,,1,True
14485305,RT_AL_00_14485305,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485305.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485305.json,True,True,True,RT,AL,3375,942,normal,,1,True
14485306,RT_AL_00_14485306,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485306.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485306.json,True,True,True,RT,AL,3398,941,normal,,1,True
14485329,RT_AL_00_14485329,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485329.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485329.json,True,True,True,RT,AL,3397,943,normal,,1,True
14485335,RT_AL_00_14485335,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485335.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485335.json,True,True,True,RT,AL,3373,943,normal,,1,True
14485337,RT_AL_00_14485337,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485337.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485337.json,True,True,True,RT,AL,3397,943,normal,,1,True
14485370,RT_AL_00_14485370,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485370.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485370.json,True,True,True,RT,AL,3415,943,normal,,1,True
14485391,RT_AL_00_14485391,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485391.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485391.json,True,True,True,RT,AL,3414,942,normal,,1,True
14485402,RT_AL_00_14485402,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485402.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485402.json,True,True,True,RT,AL,4000,911,normal,,1,True
14485404,RT_AL_00_14485404,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485404.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485404.json,True,True,True,RT,AL,3361,943,normal,,1,True
14485415,RT_AL_00_14485415,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485415.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485415.json,True,True,True,RT,AL,2949,848,normal,,1,True
14485428,RT_AL_00_14485428,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485428.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485428.json,True,True,True,RT,AL,3404,950,normal,,1,True
14485437,RT_AL_00_14485437,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485437.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485437.json,True,True,True,RT,AL,3367,943,normal,,1,True
14485440,RT_AL_00_14485440,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485440.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485440.json,True,True,True,RT,AL,3301,943,normal,,1,True
14485442,RT_AL_00_14485442,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485442.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485442.json,True,True,True,RT,AL,3415,943,normal,,1,True
14485467,RT_AL_00_14485467,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485467.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485467.json,True,True,True,RT,AL,3425,911,normal,,1,True
14485469,RT_AL_00_14485469,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485469.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485469.json,True,True,True,RT,AL,3295,943,normal,,1,True
14485471,RT_AL_00_14485471,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485471.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485471.json,True,True,True,RT,AL,3535,943,normal,,1,True
14485474,RT_AL_00_14485474,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485474.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485474.json,True,True,True,RT,AL,3469,943,normal,,1,True
14485506,RT_AL_00_14485506,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485506.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485506.json,True,True,True,RT,AL,3414,951,normal,,1,True
14485510,RT_AL_00_14485510,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485510.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485510.json,True,True,True,RT,AL,3337,943,normal,,1,True
14485516,RT_AL_00_14485516,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485516.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485516.json,True,True,True,RT,AL,3367,943,normal,,1,True
14485526,RT_AL_00_14485526,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485526.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485526.json,True,True,True,RT,AL,3375,942,normal,,1,True
14485533,RT_AL_00_14485533,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485533.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485533.json,True,True,True,RT,AL,3375,942,normal,,1,True
14485536,RT_AL_00_14485536,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485536.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485536.json,True,True,True,RT,AL,3397,943,normal,,1,True
14485546,RT_AL_00_14485546,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485546.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485546.json,True,True,True,RT,AL,3384,942,normal,,1,True
14485579,RT_AL_00_14485579,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485579.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485579.json,True,True,True,RT,AL,3351,942,normal,,1,True
14485595,RT_AL_00_14485595,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485595.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485595.json,True,True,True,RT,AL,3373,943,normal,,1,True
14485606,RT_AL_00_14485606,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485606.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485606.json,True,True,True,RT,AL,3475,943,normal,,1,True
14485613,RT_AL_00_14485613,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485613.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485613.json,True,True,True,RT,AL,3475,943,normal,,1,True
14485617,RT_AL_00_14485617,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485617.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485617.json,True,True,True,RT,AL,3337,943,normal,,1,True
14485618,RT_AL_00_14485618,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485618.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485618.json,True,True,True,RT,AL,3387,951,normal,,1,True
14485631,RT_AL_00_14485631,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485631.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485631.json,True,True,True,RT,AL,3463,943,normal,,1,True
14485640,RT_AL_00_14485640,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485640.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485640.json,True,True,True,RT,AL,3369,942,normal,,1,True
14485644,RT_AL_00_14485644,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485644.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485644.json,True,True,True,RT,AL,3475,943,normal,,1,True
14485654,RT_AL_00_14485654,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485654.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485654.json,True,True,True,RT,AL,3361,943,normal,,1,True
14485670,RT_AL_00_14485670,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485670.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485670.json,True,True,True,RT,AL,3487,943,normal,,1,True
14485678,RT_AL_00_14485678,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485678.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485678.json,True,True,True,RT,AL,3372,951,normal,,1,True
14485681,RT_AL_00_14485681,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485681.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485681.json,True,True,True,RT,AL,3451,931,normal,,1,True
14485682,RT_AL_00_14485682,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485682.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485682.json,True,True,True,RT,AL,3393,951,normal,,1,True
14485684,RT_AL_00_14485684,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485684.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485684.json,True,True,True,RT,AL,3396,951,normal,,1,True
14485702,RT_AL_00_14485702,data/raw/steel/01.원천데이터/1. RTAL/RT_AL_00_14485702.jpg,data/raw/steel/02.라벨링데이터/1. RTAL/RT_AL_00_14485702.json,True,True,True,RT,AL,4000,1272,normal,,1,True
